id,persona,llama3.1:8b,mistral:7b,qwen2.5:7b,llama3.3:70b,mistral-large:123b,qwen2.5:72b
30,Nigeria,3.62 (± 1.01),2.00 (± 1.73),3.22 (± 0.42),3.94 (± 0.31),3.57 (± 0.87),3.60 (± 0.49)
30,Peru,4.08 (± 1.00),1.50 (± 1.22),3.04 (± 0.20),4.00 (± 0.00),3.68 (± 0.56),3.98 (± 0.14)
30,Russia,4.00 (± 0.96),1.00 (± 0.00),3.32 (± 0.51),2.96 (± 0.35),3.12 (± 0.69),3.58 (± 0.54)
30,Saudi Arabia,3.69 (± 1.08),3.00 (± 2.83),3.15 (± 0.36),3.88 (± 0.39),3.50 (± 0.70),3.92 (± 0.34)
30,South Africa,3.52 (± 1.15),2.22 (± 1.86),3.16 (± 0.37),4.00 (± 0.00),3.53 (± 0.56),3.54 (± 0.50)
30,Switzerland,3.68 (± 1.27),1.67 (± 1.21),3.06 (± 0.24),4.00 (± 0.00),3.60 (± 0.67),3.08 (± 0.27)
30,UAE,3.59 (± 1.22),2.17 (± 1.83),3.17 (± 0.43),3.66 (± 0.52),3.60 (± 0.65),3.74 (± 0.49)
31,Argentina,4.82 (± 0.39),2.40 (± 1.95),4.38 (± 0.78),5.00 (± 0.00),4.22 (± 0.42),4.32 (± 0.47)
31,Belgium,4.78 (± 0.47),3.25 (± 1.49),3.92 (± 0.75),5.00 (± 0.00),4.08 (± 0.47),4.28 (± 0.45)
31,Chile,4.80 (± 0.40),3.00 (± 1.58),4.57 (± 0.68),5.00 (± 0.00),4.11 (± 0.53),4.26 (± 0.44)
31,Colombia,4.86 (± 0.40),3.00 (± 2.31),3.98 (± 0.75),5.00 (± 0.00),4.05 (± 0.55),4.38 (± 0.49)
31,Egypt,4.82 (± 0.44),3.00 (± 1.55),4.52 (± 0.65),5.00 (± 0.00),4.25 (± 0.50),4.28 (± 0.45)
31,France,4.88 (± 0.33),2.60 (± 1.78),4.18 (± 0.63),5.00 (± 0.00),4.05 (± 0.40),4.24 (± 0.43)
31,Ireland,4.80 (± 0.49),1.33 (± 1.00),4.67 (± 0.55),5.00 (± 0.00),4.07 (± 0.57),4.18 (± 0.39)
31,Japan,4.86 (± 0.45),4.33 (± 0.58),4.26 (± 0.75),5.00 (± 0.00),4.08 (± 0.36),4.22 (± 0.42)
31,Kenya,4.78 (± 0.51),2.33 (± 2.31),4.26 (± 0.85),5.00 (± 0.00),4.30 (± 0.56),4.28 (± 0.46)
31,Mexico,4.88 (± 0.33),1.00 (± 0.00),4.62 (± 0.70),5.00 (± 0.00),4.15 (± 0.59),4.28 (± 0.45)
31,Morocco,4.79 (± 0.50),2.45 (± 1.63),4.26 (± 0.60),5.00 (± 0.00),4.14 (± 0.49),4.52 (± 0.50)
31,New Zealand,4.66 (± 0.56),4.00 (± 1.07),4.62 (± 0.53),5.00 (± 0.00),4.10 (± 0.50),4.10 (± 0.30)
31,Nigeria,4.74 (± 0.44),2.50 (± 2.12),4.04 (± 0.81),5.00 (± 0.00),4.34 (± 0.48),4.28 (± 0.45)
31,Peru,4.82 (± 0.44),3.00 (± 1.73),4.20 (± 0.86),5.00 (± 0.00),4.21 (± 0.50),4.44 (± 0.50)
31,Russia,4.73 (± 0.54),2.38 (± 1.92),4.36 (± 0.75),5.00 (± 0.00),3.63 (± 0.97),4.22 (± 0.42)
31,Saudi Arabia,4.84 (± 0.37),2.33 (± 1.51),4.38 (± 0.57),5.00 (± 0.00),4.26 (± 0.45),4.34 (± 0.48)
31,South Africa,4.88 (± 0.33),1.75 (± 1.50),4.74 (± 0.44),5.00 (± 0.00),4.20 (± 0.51),4.10 (± 0.30)
31,Switzerland,4.91 (± 0.28),2.30 (± 1.49),4.26 (± 0.69),5.00 (± 0.00),4.08 (± 0.53),4.06 (± 0.24)
31,UAE,4.96 (± 0.20),1.70 (± 1.25),4.56 (± 0.67),5.00 (± 0.00),4.24 (± 0.48),4.26 (± 0.44)
32,Argentina,4.12 (± 0.66),3.25 (± 1.71),3.33 (± 0.55),4.16 (± 0.37),3.82 (± 0.58),4.04 (± 0.20)
32,Belgium,4.00 (± 0.91),2.43 (± 1.81),3.14 (± 0.40),4.00 (± 0.00),3.71 (± 0.68),4.00 (± 0.00)
32,Chile,3.98 (± 0.65),2.29 (± 1.60),3.31 (± 0.47),4.16 (± 0.37),4.06 (± 0.42),4.04 (± 0.20)
32,Colombia,3.92 (± 0.85),3.11 (± 1.69),3.22 (± 0.47),4.06 (± 0.24),3.92 (± 0.53),3.98 (± 0.14)
32,Egypt,3.88 (± 0.94),3.12 (± 1.46),3.36 (± 0.48),4.00 (± 0.00),3.84 (± 0.77),4.02 (± 0.14)
32,France,4.02 (± 0.74),2.08 (± 1.31),3.22 (± 0.42),4.22 (± 0.42),3.92 (± 0.49),4.02 (± 0.14)
32,Ireland,4.28 (± 0.64),2.20 (± 1.55),3.32 (± 0.51),4.00 (± 0.00),3.74 (± 0.89),4.02 (± 0.14)
32,Japan,3.40 (± 1.25),3.55 (± 1.69),3.16 (± 0.37),4.00 (± 0.00),3.53 (± 0.80),3.94 (± 0.31)
32,Kenya,4.02 (± 0.75),3.33 (± 2.08),3.48 (± 0.50),4.00 (± 0.00),3.86 (± 0.65),4.03 (± 0.16)
32,Mexico,4.04 (± 0.84),2.73 (± 1.42),3.15 (± 0.36),4.04 (± 0.20),3.84 (± 0.92),4.02 (± 0.14)
32,Morocco,3.96 (± 0.64),2.92 (± 1.19),3.12 (± 0.44),4.00 (± 0.00),3.81 (± 0.93),3.98 (± 0.14)
32,New Zealand,3.92 (± 0.83),2.33 (± 1.21),3.30 (± 0.46),4.00 (± 0.00),3.64 (± 0.80),4.00 (± 0.00)
32,Nigeria,3.94 (± 0.81),2.70 (± 1.83),3.26 (± 0.49),4.00 (± 0.00),3.93 (± 0.64),4.00 (± 0.00)
32,Peru,3.94 (± 0.72),2.50 (± 1.62),3.33 (± 0.52),4.00 (± 0.00),4.02 (± 0.50),4.06 (± 0.24)
32,Russia,3.92 (± 0.94),3.81 (± 1.33),3.24 (± 0.52),4.00 (± 0.00),3.61 (± 1.05),3.98 (± 0.25)
32,Saudi Arabia,3.32 (± 1.10),3.17 (± 1.47),3.16 (± 0.43),4.00 (± 0.00),3.87 (± 0.73),3.98 (± 0.25)
32,South Africa,4.20 (± 0.67),3.00 (± 1.86),3.23 (± 0.42),4.14 (± 0.35),4.06 (± 0.47),4.00 (± 0.00)
32,Switzerland,3.60 (± 1.20),1.00 (± 0.00),3.08 (± 0.34),4.00 (± 0.00),3.29 (± 0.80),3.96 (± 0.20)
32,UAE,3.10 (± 1.31),3.23 (± 1.92),3.06 (± 0.38),4.00 (± 0.00),3.36 (± 0.84),3.92 (± 0.27)
33,Argentina,4.44 (± 0.88),2.67 (± 1.78),3.98 (± 0.38),5.00 (± 0.00),3.95 (± 0.57),4.00 (± 0.00)
33,Belgium,3.95 (± 1.33),2.88 (± 2.03),3.90 (± 0.54),5.00 (± 0.00),3.89 (± 0.57),3.96 (± 0.20)
33,Chile,4.79 (± 0.62),1.92 (± 1.68),3.76 (± 0.56),5.00 (± 0.00),4.03 (± 0.43),4.00 (± 0.00)
33,Colombia,4.73 (± 0.53),1.50 (± 1.22),3.94 (± 0.55),5.00 (± 0.00),4.03 (± 0.54),4.00 (± 0.20)
33,Egypt,4.69 (± 0.55),1.73 (± 1.35),4.04 (± 0.58),5.00 (± 0.00),4.06 (± 0.59),4.00 (± 0.00)
33,France,4.52 (± 0.80),1.91 (± 1.64),3.84 (± 0.43),5.00 (± 0.00),3.97 (± 0.54),4.00 (± 0.00)
33,Ireland,4.28 (± 1.26),2.15 (± 1.82),3.80 (± 0.61),5.00 (± 0.00),3.69 (± 0.93),4.00 (± 0.00)
33,Japan,4.40 (± 0.94),1.00 (± 0.00),3.80 (± 0.61),5.00 (± 0.00),3.92 (± 0.65),4.02 (± 0.25)
33,Kenya,4.42 (± 0.86),1.67 (± 1.63),4.06 (± 0.37),5.00 (± 0.00),4.08 (± 0.54),4.00 (± 0.00)
33,Mexico,4.19 (± 1.14),1.57 (± 1.51),3.60 (± 0.93),5.00 (± 0.00),3.84 (± 0.82),4.00 (± 0.00)
33,Morocco,4.44 (± 0.97),3.25 (± 1.91),3.88 (± 0.39),5.00 (± 0.00),4.03 (± 0.67),3.98 (± 0.14)
33,New Zealand,4.56 (± 0.67),1.30 (± 0.67),3.86 (± 0.35),5.00 (± 0.00),4.03 (± 0.49),3.98 (± 0.14)
33,Nigeria,4.53 (± 0.87),2.36 (± 1.91),3.90 (± 0.46),5.00 (± 0.00),3.88 (± 0.54),4.02 (± 0.25)
33,Peru,4.65 (± 0.78),1.60 (± 1.34),3.74 (± 0.56),5.00 (± 0.00),3.84 (± 0.60),4.00 (± 0.00)
33,Russia,4.19 (± 1.14),1.00 (± 0.00),3.82 (± 0.52),5.00 (± 0.00),3.74 (± 1.06),4.02 (± 0.14)
33,Saudi Arabia,4.05 (± 1.29),1.75 (± 1.49),3.90 (± 0.42),5.00 (± 0.00),4.16 (± 0.37),4.02 (± 0.14)
33,South Africa,4.33 (± 1.18),1.78 (± 1.56),4.02 (± 0.25),5.00 (± 0.00),3.97 (± 0.59),4.00 (± 0.00)
33,Switzerland,4.42 (± 0.87),2.14 (± 1.95),3.90 (± 0.36),5.00 (± 0.00),4.21 (± 0.55),3.96 (± 0.20)
33,UAE,4.68 (± 0.59),1.80 (± 1.69),3.92 (± 0.40),5.00 (± 0.00),4.00 (± 0.43),4.02 (± 0.14)
34,Argentina,4.44 (± 0.67),1.75 (± 1.50),3.24 (± 0.43),5.00 (± 0.00),4.15 (± 0.50),4.06 (± 0.24)
34,Belgium,4.04 (± 0.75),1.80 (± 1.69),3.20 (± 0.41),4.02 (± 0.14),3.82 (± 0.52),4.00 (± 0.00)
34,Chile,4.42 (± 0.57),1.31 (± 1.11),3.22 (± 0.62),4.08 (± 0.27),3.80 (± 0.90),4.04 (± 0.20)
34,Colombia,4.24 (± 0.77),1.90 (± 1.52),3.17 (± 0.43),4.08 (± 0.27),4.13 (± 0.50),4.06 (± 0.24)
34,Egypt,4.26 (± 0.72),2.38 (± 1.85),3.30 (± 0.46),4.06 (± 0.24),4.41 (± 0.57),4.06 (± 0.24)
34,France,4.24 (± 0.72),1.86 (± 1.70),3.36 (± 0.53),4.02 (± 0.14),3.95 (± 0.79),4.00 (± 0.00)
34,Ireland,4.54 (± 0.65),2.14 (± 1.95),3.10 (± 0.30),5.00 (± 0.00),3.90 (± 0.60),4.12 (± 0.33)
34,Japan,4.61 (± 0.64),1.25 (± 0.71),3.22 (± 0.59),4.96 (± 0.20),4.10 (± 0.41),4.22 (± 0.42)
34,Kenya,4.40 (± 0.64),1.75 (± 1.50),3.66 (± 0.56),4.04 (± 0.20),4.05 (± 0.75),4.03 (± 0.16)
34,Mexico,4.16 (± 0.72),1.00 (± 0.00),3.30 (± 0.61),4.02 (± 0.14),4.00 (± 0.80),4.16 (± 0.37)
34,Morocco,4.28 (± 0.85),1.53 (± 1.41),3.20 (± 0.46),4.02 (± 0.14),4.12 (± 0.33),4.12 (± 0.33)
34,New Zealand,4.27 (± 0.76),3.40 (± 2.19),3.26 (± 0.44),4.84 (± 0.37),4.05 (± 0.74),4.02 (± 0.14)
34,Nigeria,4.23 (± 0.75),3.29 (± 2.14),3.18 (± 0.39),4.02 (± 0.14),4.16 (± 0.82),4.04 (± 0.20)
34,Peru,4.14 (± 0.73),1.67 (± 1.63),3.12 (± 0.39),4.04 (± 0.20),4.05 (± 0.61),4.20 (± 0.40)
34,Russia,4.23 (± 0.86),1.50 (± 1.22),3.18 (± 0.52),4.14 (± 0.35),3.71 (± 1.12),4.10 (± 0.30)
34,Saudi Arabia,4.10 (± 0.92),1.44 (± 1.33),3.42 (± 0.61),4.04 (± 0.20),4.11 (± 0.46),4.14 (± 0.35)
34,South Africa,4.46 (± 0.61),3.46 (± 2.03),3.60 (± 0.49),4.14 (± 0.35),4.00 (± 0.67),4.02 (± 0.14)
34,Switzerland,4.10 (± 0.74),1.67 (± 1.63),3.24 (± 0.43),4.00 (± 0.00),3.94 (± 0.57),4.02 (± 0.14)
34,UAE,4.12 (± 0.83),3.67 (± 1.66),3.52 (± 0.54),4.44 (± 0.50),4.28 (± 0.78),4.12 (± 0.33)
35,Argentina,3.88 (± 1.20),1.78 (± 1.56),3.92 (± 0.34),4.00 (± 0.00),3.80 (± 0.61),3.68 (± 0.47)
35,Belgium,3.42 (± 1.43),2.00 (± 1.67),3.80 (± 0.40),3.70 (± 0.46),3.24 (± 0.96),3.12 (± 0.33)
35,Chile,3.02 (± 1.38),2.25 (± 1.75),3.78 (± 0.42),4.00 (± 0.00),3.54 (± 0.73),3.32 (± 0.51)
35,Colombia,3.88 (± 1.17),1.80 (± 1.79),3.96 (± 0.35),4.00 (± 0.00),3.67 (± 0.74),3.84 (± 0.37)
35,Egypt,4.28 (± 0.95),2.83 (± 1.47),4.00 (± 0.35),4.00 (± 0.00),4.03 (± 0.39),3.96 (± 0.20)
35,France,3.80 (± 1.25),2.00 (± 1.41),3.76 (± 0.43),3.60 (± 0.53),3.31 (± 0.53),3.08 (± 0.27)
35,Ireland,3.55 (± 1.34),2.14 (± 1.95),3.66 (± 0.66),3.98 (± 0.14),3.14 (± 0.83),3.12 (± 0.33)
35,Japan,4.52 (± 0.84),1.56 (± 1.33),3.82 (± 0.48),4.00 (± 0.00),3.61 (± 0.75),3.92 (± 0.27)
35,Kenya,4.54 (± 0.73),2.11 (± 1.76),3.96 (± 0.35),4.00 (± 0.00),3.67 (± 0.68),3.87 (± 0.41)
35,Mexico,3.33 (± 1.51),1.00 (± 0.00),3.71 (± 0.54),4.00 (± 0.00),3.58 (± 0.55),3.82 (± 0.44)
35,Morocco,3.84 (± 1.39),2.09 (± 1.58),3.85 (± 0.41),4.00 (± 0.00),3.86 (± 0.51),3.96 (± 0.20)
35,New Zealand,4.06 (± 1.10),2.17 (± 1.83),3.76 (± 0.56),4.00 (± 0.00),3.15 (± 0.51),3.16 (± 0.37)
35,Nigeria,4.44 (± 0.81),1.00 (± 0.00),3.82 (± 0.39),4.00 (± 0.00),3.95 (± 0.47),3.98 (± 0.25)
35,Peru,4.14 (± 0.98),1.73 (± 1.62),3.70 (± 0.51),4.00 (± 0.00),3.68 (± 0.72),3.84 (± 0.37)
35,Russia,4.59 (± 0.64),1.00 (± 0.00),4.00 (± 0.41),5.00 (± 0.00),3.86 (± 0.72),4.08 (± 0.27)
35,Saudi Arabia,4.70 (± 0.58),1.43 (± 1.13),4.00 (± 0.35),5.00 (± 0.00),4.00 (± 0.56),4.10 (± 0.30)
35,South Africa,4.00 (± 1.21),2.00 (± 1.73),3.90 (± 0.37),4.00 (± 0.00),3.37 (± 0.69),3.46 (± 0.50)
35,Switzerland,3.38 (± 1.28),1.40 (± 0.89),3.84 (± 0.42),3.78 (± 0.46),3.15 (± 0.66),3.06 (± 0.31)
35,UAE,4.60 (± 0.57),1.67 (± 1.41),4.02 (± 0.14),4.02 (± 0.14),4.14 (± 0.69),4.00 (± 0.00)
36,Argentina,2.28 (± 1.56),3.33 (± 2.08),3.00 (± 0.24),2.00 (± 0.00),3.36 (± 0.84),3.00 (± 0.00)
36,Belgium,2.59 (± 1.52),2.00 (± 1.70),2.98 (± 0.26),2.00 (± 0.00),3.12 (± 0.32),3.00 (± 0.00)
36,Chile,2.39 (± 1.44),1.75 (± 1.39),2.92 (± 0.36),2.04 (± 0.20),3.41 (± 0.72),2.98 (± 0.32)
36,Colombia,2.43 (± 1.53),3.00 (± 2.14),2.79 (± 0.72),2.54 (± 0.58),3.60 (± 0.67),3.04 (± 0.28)
36,Egypt,3.42 (± 1.41),1.44 (± 1.33),2.98 (± 0.15),4.12 (± 0.33),4.19 (± 0.74),3.70 (± 0.58)
36,France,2.23 (± 1.46),2.86 (± 2.04),2.98 (± 0.15),2.00 (± 0.00),3.15 (± 0.66),3.02 (± 0.14)
36,Ireland,2.33 (± 1.54),2.00 (± 1.73),2.95 (± 0.39),2.00 (± 0.00),3.57 (± 0.69),3.00 (± 0.00)
36,Japan,2.64 (± 1.51),2.25 (± 1.83),2.92 (± 0.35),4.00 (± 0.00),3.34 (± 0.64),3.00 (± 0.00)
36,Kenya,3.06 (± 1.52),2.10 (± 1.79),3.00 (± 0.00),3.70 (± 0.54),3.74 (± 0.68),3.03 (± 0.16)
36,Mexico,1.98 (± 1.24),2.33 (± 2.31),3.02 (± 0.16),2.66 (± 0.72),3.89 (± 0.69),3.02 (± 0.14)
36,Morocco,3.12 (± 1.38),2.74 (± 1.82),3.04 (± 0.21),4.00 (± 0.00),4.06 (± 0.55),3.76 (± 0.48)
36,New Zealand,2.68 (± 1.58),2.46 (± 1.85),3.00 (± 0.00),2.00 (± 0.00),2.98 (± 0.72),2.98 (± 0.14)
36,Nigeria,2.81 (± 1.45),3.89 (± 0.93),3.00 (± 0.00),4.00 (± 0.00),4.08 (± 0.48),3.26 (± 0.44)
36,Peru,2.37 (± 1.64),1.14 (± 0.38),2.98 (± 0.45),2.46 (± 0.65),3.61 (± 0.60),3.06 (± 0.24)
36,Russia,2.32 (± 1.63),1.67 (± 1.63),2.97 (± 0.17),3.68 (± 0.68),3.70 (± 0.73),3.02 (± 0.14)
36,Saudi Arabia,4.20 (± 1.05),2.83 (± 1.53),3.19 (± 0.47),5.00 (± 0.00),4.38 (± 0.49),4.56 (± 0.50)
36,South Africa,2.88 (± 1.55),2.40 (± 1.95),3.00 (± 0.00),2.16 (± 0.37),3.40 (± 0.77),3.00 (± 0.00)
36,Switzerland,2.23 (± 1.33),2.17 (± 1.83),2.98 (± 0.34),2.08 (± 0.27),3.20 (± 0.41),3.00 (± 0.00)
36,UAE,2.84 (± 1.32),3.36 (± 1.96),3.00 (± 0.00),4.94 (± 0.24),4.26 (± 0.69),3.50 (± 0.54)
