id,persona,llama3.1:8b,mistral:7b,qwen2.5:72b,llama3.3:70b,mistral-large:123b,qwen2.5:7b
30,Nigeria,3.62 (± 1.01),2.00 (± 1.73),3.60 (± 0.49),3.94 (± 0.31),3.57 (± 0.87),3.22 (± 0.42)
30,Peru,4.08 (± 1.00),1.50 (± 1.22),3.98 (± 0.14),4.00 (± 0.00),3.68 (± 0.56),3.04 (± 0.20)
30,Russia,4.00 (± 0.96),1.00 (± 0.00),3.58 (± 0.54),2.96 (± 0.35),3.12 (± 0.69),3.32 (± 0.51)
30,Saudi Arabia,3.69 (± 1.08),3.00 (± 2.83),3.92 (± 0.34),3.88 (± 0.39),3.50 (± 0.70),3.15 (± 0.36)
30,South Africa,3.52 (± 1.15),2.22 (± 1.86),3.54 (± 0.50),4.00 (± 0.00),3.53 (± 0.56),3.16 (± 0.37)
30,Switzerland,3.68 (± 1.27),1.67 (± 1.21),3.08 (± 0.27),4.00 (± 0.00),3.60 (± 0.67),3.06 (± 0.24)
30,UAE,3.59 (± 1.22),2.17 (± 1.83),3.74 (± 0.49),3.66 (± 0.52),3.60 (± 0.65),3.17 (± 0.43)
31,Argentina,4.82 (± 0.39),2.40 (± 1.95),4.32 (± 0.47),5.00 (± 0.00),4.22 (± 0.42),4.38 (± 0.78)
31,Belgium,4.78 (± 0.47),3.25 (± 1.49),4.28 (± 0.45),5.00 (± 0.00),4.08 (± 0.47),3.92 (± 0.75)
31,Chile,4.80 (± 0.40),3.00 (± 1.58),4.26 (± 0.44),5.00 (± 0.00),4.11 (± 0.53),4.57 (± 0.68)
31,Colombia,4.86 (± 0.40),3.00 (± 2.31),4.38 (± 0.49),5.00 (± 0.00),4.05 (± 0.55),3.98 (± 0.75)
31,Egypt,4.82 (± 0.44),3.00 (± 1.55),4.28 (± 0.45),5.00 (± 0.00),4.25 (± 0.50),4.52 (± 0.65)
31,France,4.88 (± 0.33),2.60 (± 1.78),4.24 (± 0.43),5.00 (± 0.00),4.05 (± 0.40),4.18 (± 0.63)
31,Ireland,4.80 (± 0.49),1.33 (± 1.00),4.18 (± 0.39),5.00 (± 0.00),4.07 (± 0.57),4.67 (± 0.55)
31,Japan,4.86 (± 0.45),4.33 (± 0.58),4.22 (± 0.42),5.00 (± 0.00),4.08 (± 0.36),4.26 (± 0.75)
31,Kenya,4.78 (± 0.51),2.33 (± 2.31),4.28 (± 0.46),5.00 (± 0.00),4.30 (± 0.56),4.26 (± 0.85)
31,Mexico,4.88 (± 0.33),1.00 (± 0.00),4.28 (± 0.45),5.00 (± 0.00),4.15 (± 0.59),4.62 (± 0.70)
31,Morocco,4.79 (± 0.50),2.45 (± 1.63),4.52 (± 0.50),5.00 (± 0.00),4.14 (± 0.49),4.26 (± 0.60)
31,New Zealand,4.66 (± 0.56),4.00 (± 1.07),4.10 (± 0.30),5.00 (± 0.00),4.10 (± 0.50),4.62 (± 0.53)
31,Nigeria,4.74 (± 0.44),2.50 (± 2.12),4.28 (± 0.45),5.00 (± 0.00),4.34 (± 0.48),4.04 (± 0.81)
31,Peru,4.82 (± 0.44),3.00 (± 1.73),4.44 (± 0.50),5.00 (± 0.00),4.21 (± 0.50),4.20 (± 0.86)
31,Russia,4.73 (± 0.54),2.38 (± 1.92),4.22 (± 0.42),5.00 (± 0.00),3.63 (± 0.97),4.36 (± 0.75)
31,Saudi Arabia,4.84 (± 0.37),2.33 (± 1.51),4.34 (± 0.48),5.00 (± 0.00),4.26 (± 0.45),4.38 (± 0.57)
31,South Africa,4.88 (± 0.33),1.75 (± 1.50),4.10 (± 0.30),5.00 (± 0.00),4.20 (± 0.51),4.74 (± 0.44)
31,Switzerland,4.91 (± 0.28),2.30 (± 1.49),4.06 (± 0.24),5.00 (± 0.00),4.08 (± 0.53),4.26 (± 0.69)
31,UAE,4.96 (± 0.20),1.70 (± 1.25),4.26 (± 0.44),5.00 (± 0.00),4.24 (± 0.48),4.56 (± 0.67)
32,Argentina,4.12 (± 0.66),3.25 (± 1.71),4.04 (± 0.20),4.16 (± 0.37),3.82 (± 0.58),3.33 (± 0.55)
32,Belgium,4.00 (± 0.91),2.43 (± 1.81),4.00 (± 0.00),4.00 (± 0.00),3.71 (± 0.68),3.14 (± 0.40)
32,Chile,3.98 (± 0.65),2.29 (± 1.60),4.04 (± 0.20),4.16 (± 0.37),4.06 (± 0.42),3.31 (± 0.47)
32,Colombia,3.92 (± 0.85),3.11 (± 1.69),3.98 (± 0.14),4.06 (± 0.24),3.92 (± 0.53),3.22 (± 0.47)
32,Egypt,3.88 (± 0.94),3.12 (± 1.46),4.02 (± 0.14),4.00 (± 0.00),3.84 (± 0.77),3.36 (± 0.48)
32,France,4.02 (± 0.74),2.08 (± 1.31),4.02 (± 0.14),4.22 (± 0.42),3.92 (± 0.49),3.22 (± 0.42)
32,Ireland,4.28 (± 0.64),2.20 (± 1.55),4.02 (± 0.14),4.00 (± 0.00),3.74 (± 0.89),3.32 (± 0.51)
32,Japan,3.40 (± 1.25),3.55 (± 1.69),3.94 (± 0.31),4.00 (± 0.00),3.53 (± 0.80),3.16 (± 0.37)
32,Kenya,4.02 (± 0.75),3.33 (± 2.08),4.03 (± 0.16),4.00 (± 0.00),3.86 (± 0.65),3.48 (± 0.50)
32,Mexico,4.04 (± 0.84),2.73 (± 1.42),4.02 (± 0.14),4.04 (± 0.20),3.84 (± 0.92),3.15 (± 0.36)
32,Morocco,3.96 (± 0.64),2.92 (± 1.19),3.98 (± 0.14),4.00 (± 0.00),3.81 (± 0.93),3.12 (± 0.44)
32,New Zealand,3.92 (± 0.83),2.33 (± 1.21),4.00 (± 0.00),4.00 (± 0.00),3.64 (± 0.80),3.30 (± 0.46)
32,Nigeria,3.94 (± 0.81),2.70 (± 1.83),4.00 (± 0.00),4.00 (± 0.00),3.93 (± 0.64),3.26 (± 0.49)
32,Peru,3.94 (± 0.72),2.50 (± 1.62),4.06 (± 0.24),4.00 (± 0.00),4.02 (± 0.50),3.33 (± 0.52)
32,Russia,3.92 (± 0.94),3.81 (± 1.33),3.98 (± 0.25),4.00 (± 0.00),3.61 (± 1.05),3.24 (± 0.52)
32,Saudi Arabia,3.32 (± 1.10),3.17 (± 1.47),3.98 (± 0.25),4.00 (± 0.00),3.87 (± 0.73),3.16 (± 0.43)
32,South Africa,4.20 (± 0.67),3.00 (± 1.86),4.00 (± 0.00),4.14 (± 0.35),4.06 (± 0.47),3.23 (± 0.42)
32,Switzerland,3.60 (± 1.20),1.00 (± 0.00),3.96 (± 0.20),4.00 (± 0.00),3.29 (± 0.80),3.08 (± 0.34)
32,UAE,3.10 (± 1.31),3.23 (± 1.92),3.92 (± 0.27),4.00 (± 0.00),3.36 (± 0.84),3.06 (± 0.38)
33,Argentina,4.44 (± 0.88),2.67 (± 1.78),4.00 (± 0.00),5.00 (± 0.00),3.95 (± 0.57),3.98 (± 0.38)
33,Belgium,3.95 (± 1.33),2.88 (± 2.03),3.96 (± 0.20),5.00 (± 0.00),3.89 (± 0.57),3.90 (± 0.54)
33,Chile,4.79 (± 0.62),1.92 (± 1.68),4.00 (± 0.00),5.00 (± 0.00),4.03 (± 0.43),3.76 (± 0.56)
33,Colombia,4.73 (± 0.53),1.50 (± 1.22),4.00 (± 0.20),5.00 (± 0.00),4.03 (± 0.54),3.94 (± 0.55)
33,Egypt,4.69 (± 0.55),1.73 (± 1.35),4.00 (± 0.00),5.00 (± 0.00),4.06 (± 0.59),4.04 (± 0.58)
33,France,4.52 (± 0.80),1.91 (± 1.64),4.00 (± 0.00),5.00 (± 0.00),3.97 (± 0.54),3.84 (± 0.43)
33,Ireland,4.28 (± 1.26),2.15 (± 1.82),4.00 (± 0.00),5.00 (± 0.00),3.69 (± 0.93),3.80 (± 0.61)
33,Japan,4.40 (± 0.94),1.00 (± 0.00),4.02 (± 0.25),5.00 (± 0.00),3.92 (± 0.65),3.80 (± 0.61)
33,Kenya,4.42 (± 0.86),1.67 (± 1.63),4.00 (± 0.00),5.00 (± 0.00),4.08 (± 0.54),4.06 (± 0.37)
33,Mexico,4.19 (± 1.14),1.57 (± 1.51),4.00 (± 0.00),5.00 (± 0.00),3.84 (± 0.82),3.60 (± 0.93)
33,Morocco,4.44 (± 0.97),3.25 (± 1.91),3.98 (± 0.14),5.00 (± 0.00),4.03 (± 0.67),3.88 (± 0.39)
33,New Zealand,4.56 (± 0.67),1.30 (± 0.67),3.98 (± 0.14),5.00 (± 0.00),4.03 (± 0.49),3.86 (± 0.35)
33,Nigeria,4.53 (± 0.87),2.36 (± 1.91),4.02 (± 0.25),5.00 (± 0.00),3.88 (± 0.54),3.90 (± 0.46)
33,Peru,4.65 (± 0.78),1.60 (± 1.34),4.00 (± 0.00),5.00 (± 0.00),3.84 (± 0.60),3.74 (± 0.56)
33,Russia,4.19 (± 1.14),1.00 (± 0.00),4.02 (± 0.14),5.00 (± 0.00),3.74 (± 1.06),3.82 (± 0.52)
33,Saudi Arabia,4.05 (± 1.29),1.75 (± 1.49),4.02 (± 0.14),5.00 (± 0.00),4.16 (± 0.37),3.90 (± 0.42)
33,South Africa,4.33 (± 1.18),1.78 (± 1.56),4.00 (± 0.00),5.00 (± 0.00),3.97 (± 0.59),4.02 (± 0.25)
33,Switzerland,4.42 (± 0.87),2.14 (± 1.95),3.96 (± 0.20),5.00 (± 0.00),4.21 (± 0.55),3.90 (± 0.36)
33,UAE,4.68 (± 0.59),1.80 (± 1.69),4.02 (± 0.14),5.00 (± 0.00),4.00 (± 0.43),3.92 (± 0.40)
34,Argentina,4.44 (± 0.67),1.75 (± 1.50),4.06 (± 0.24),5.00 (± 0.00),4.15 (± 0.50),3.24 (± 0.43)
34,Belgium,4.04 (± 0.75),1.80 (± 1.69),4.00 (± 0.00),4.02 (± 0.14),3.82 (± 0.52),3.20 (± 0.41)
34,Chile,4.42 (± 0.57),1.31 (± 1.11),4.04 (± 0.20),4.08 (± 0.27),3.80 (± 0.90),3.22 (± 0.62)
34,Colombia,4.24 (± 0.77),1.90 (± 1.52),4.06 (± 0.24),4.08 (± 0.27),4.13 (± 0.50),3.17 (± 0.43)
34,Egypt,4.26 (± 0.72),2.38 (± 1.85),4.06 (± 0.24),4.06 (± 0.24),4.41 (± 0.57),3.30 (± 0.46)
34,France,4.24 (± 0.72),1.86 (± 1.70),4.00 (± 0.00),4.02 (± 0.14),3.95 (± 0.79),3.36 (± 0.53)
34,Ireland,4.54 (± 0.65),2.14 (± 1.95),4.12 (± 0.33),5.00 (± 0.00),3.90 (± 0.60),3.10 (± 0.30)
34,Japan,4.61 (± 0.64),1.25 (± 0.71),4.22 (± 0.42),4.96 (± 0.20),4.10 (± 0.41),3.22 (± 0.59)
34,Kenya,4.40 (± 0.64),1.75 (± 1.50),4.03 (± 0.16),4.04 (± 0.20),4.05 (± 0.75),3.66 (± 0.56)
34,Mexico,4.16 (± 0.72),1.00 (± 0.00),4.16 (± 0.37),4.02 (± 0.14),4.00 (± 0.80),3.30 (± 0.61)
34,Morocco,4.28 (± 0.85),1.53 (± 1.41),4.12 (± 0.33),4.02 (± 0.14),4.12 (± 0.33),3.20 (± 0.46)
34,New Zealand,4.27 (± 0.76),3.40 (± 2.19),4.02 (± 0.14),4.84 (± 0.37),4.05 (± 0.74),3.26 (± 0.44)
34,Nigeria,4.23 (± 0.75),3.29 (± 2.14),4.04 (± 0.20),4.02 (± 0.14),4.16 (± 0.82),3.18 (± 0.39)
34,Peru,4.14 (± 0.73),1.67 (± 1.63),4.20 (± 0.40),4.04 (± 0.20),4.05 (± 0.61),3.12 (± 0.39)
34,Russia,4.23 (± 0.86),1.50 (± 1.22),4.10 (± 0.30),4.14 (± 0.35),3.71 (± 1.12),3.18 (± 0.52)
34,Saudi Arabia,4.10 (± 0.92),1.44 (± 1.33),4.14 (± 0.35),4.04 (± 0.20),4.11 (± 0.46),3.42 (± 0.61)
34,South Africa,4.46 (± 0.61),3.46 (± 2.03),4.02 (± 0.14),4.14 (± 0.35),4.00 (± 0.67),3.60 (± 0.49)
34,Switzerland,4.10 (± 0.74),1.67 (± 1.63),4.02 (± 0.14),4.00 (± 0.00),3.94 (± 0.57),3.24 (± 0.43)
34,UAE,4.12 (± 0.83),3.67 (± 1.66),4.12 (± 0.33),4.44 (± 0.50),4.28 (± 0.78),3.52 (± 0.54)
35,Argentina,3.88 (± 1.20),1.78 (± 1.56),3.68 (± 0.47),4.00 (± 0.00),3.80 (± 0.61),3.92 (± 0.34)
35,Belgium,3.42 (± 1.43),2.00 (± 1.67),3.12 (± 0.33),3.70 (± 0.46),3.24 (± 0.96),3.80 (± 0.40)
35,Chile,3.02 (± 1.38),2.25 (± 1.75),3.32 (± 0.51),4.00 (± 0.00),3.54 (± 0.73),3.78 (± 0.42)
35,Colombia,3.88 (± 1.17),1.80 (± 1.79),3.84 (± 0.37),4.00 (± 0.00),3.67 (± 0.74),3.96 (± 0.35)
35,Egypt,4.28 (± 0.95),2.83 (± 1.47),3.96 (± 0.20),4.00 (± 0.00),4.03 (± 0.39),4.00 (± 0.35)
35,France,3.80 (± 1.25),2.00 (± 1.41),3.08 (± 0.27),3.60 (± 0.53),3.31 (± 0.53),3.76 (± 0.43)
35,Ireland,3.55 (± 1.34),2.14 (± 1.95),3.12 (± 0.33),3.98 (± 0.14),3.14 (± 0.83),3.66 (± 0.66)
35,Japan,4.52 (± 0.84),1.56 (± 1.33),3.92 (± 0.27),4.00 (± 0.00),3.61 (± 0.75),3.82 (± 0.48)
35,Kenya,4.54 (± 0.73),2.11 (± 1.76),3.87 (± 0.41),4.00 (± 0.00),3.67 (± 0.68),3.96 (± 0.35)
35,Mexico,3.33 (± 1.51),1.00 (± 0.00),3.82 (± 0.44),4.00 (± 0.00),3.58 (± 0.55),3.71 (± 0.54)
35,Morocco,3.84 (± 1.39),2.09 (± 1.58),3.96 (± 0.20),4.00 (± 0.00),3.86 (± 0.51),3.85 (± 0.41)
35,New Zealand,4.06 (± 1.10),2.17 (± 1.83),3.16 (± 0.37),4.00 (± 0.00),3.15 (± 0.51),3.76 (± 0.56)
35,Nigeria,4.44 (± 0.81),1.00 (± 0.00),3.98 (± 0.25),4.00 (± 0.00),3.95 (± 0.47),3.82 (± 0.39)
35,Peru,4.14 (± 0.98),1.73 (± 1.62),3.84 (± 0.37),4.00 (± 0.00),3.68 (± 0.72),3.70 (± 0.51)
35,Russia,4.59 (± 0.64),1.00 (± 0.00),4.08 (± 0.27),5.00 (± 0.00),3.86 (± 0.72),4.00 (± 0.41)
35,Saudi Arabia,4.70 (± 0.58),1.43 (± 1.13),4.10 (± 0.30),5.00 (± 0.00),4.00 (± 0.56),4.00 (± 0.35)
35,South Africa,4.00 (± 1.21),2.00 (± 1.73),3.46 (± 0.50),4.00 (± 0.00),3.37 (± 0.69),3.90 (± 0.37)
35,Switzerland,3.38 (± 1.28),1.40 (± 0.89),3.06 (± 0.31),3.78 (± 0.46),3.15 (± 0.66),3.84 (± 0.42)
35,UAE,4.60 (± 0.57),1.67 (± 1.41),4.00 (± 0.00),4.02 (± 0.14),4.14 (± 0.69),4.02 (± 0.14)
36,Argentina,2.28 (± 1.56),3.33 (± 2.08),3.00 (± 0.00),2.00 (± 0.00),3.36 (± 0.84),3.00 (± 0.24)
36,Belgium,2.59 (± 1.52),2.00 (± 1.70),3.00 (± 0.00),2.00 (± 0.00),3.12 (± 0.32),2.98 (± 0.26)
36,Chile,2.39 (± 1.44),1.75 (± 1.39),2.98 (± 0.32),2.04 (± 0.20),3.41 (± 0.72),2.92 (± 0.36)
36,Colombia,2.43 (± 1.53),3.00 (± 2.14),3.04 (± 0.28),2.54 (± 0.58),3.60 (± 0.67),2.79 (± 0.72)
36,Egypt,3.42 (± 1.41),1.44 (± 1.33),3.70 (± 0.58),4.12 (± 0.33),4.19 (± 0.74),2.98 (± 0.15)
36,France,2.23 (± 1.46),2.86 (± 2.04),3.02 (± 0.14),2.00 (± 0.00),3.15 (± 0.66),2.98 (± 0.15)
36,Ireland,2.33 (± 1.54),2.00 (± 1.73),3.00 (± 0.00),2.00 (± 0.00),3.57 (± 0.69),2.95 (± 0.39)
36,Japan,2.64 (± 1.51),2.25 (± 1.83),3.00 (± 0.00),4.00 (± 0.00),3.34 (± 0.64),2.92 (± 0.35)
36,Kenya,3.06 (± 1.52),2.10 (± 1.79),3.03 (± 0.16),3.70 (± 0.54),3.74 (± 0.68),3.00 (± 0.00)
36,Mexico,1.98 (± 1.24),2.33 (± 2.31),3.02 (± 0.14),2.66 (± 0.72),3.89 (± 0.69),3.02 (± 0.16)
36,Morocco,3.12 (± 1.38),2.74 (± 1.82),3.76 (± 0.48),4.00 (± 0.00),4.06 (± 0.55),3.04 (± 0.21)
36,New Zealand,2.68 (± 1.58),2.46 (± 1.85),2.98 (± 0.14),2.00 (± 0.00),2.98 (± 0.72),3.00 (± 0.00)
36,Nigeria,2.81 (± 1.45),3.89 (± 0.93),3.26 (± 0.44),4.00 (± 0.00),4.08 (± 0.48),3.00 (± 0.00)
36,Peru,2.37 (± 1.64),1.14 (± 0.38),3.06 (± 0.24),2.46 (± 0.65),3.61 (± 0.60),2.98 (± 0.45)
36,Russia,2.32 (± 1.63),1.67 (± 1.63),3.02 (± 0.14),3.68 (± 0.68),3.70 (± 0.73),2.97 (± 0.17)
36,Saudi Arabia,4.20 (± 1.05),2.83 (± 1.53),4.56 (± 0.50),5.00 (± 0.00),4.38 (± 0.49),3.19 (± 0.47)
36,South Africa,2.88 (± 1.55),2.40 (± 1.95),3.00 (± 0.00),2.16 (± 0.37),3.40 (± 0.77),3.00 (± 0.00)
36,Switzerland,2.23 (± 1.33),2.17 (± 1.83),3.00 (± 0.00),2.08 (± 0.27),3.20 (± 0.41),2.98 (± 0.34)
36,UAE,2.84 (± 1.32),3.36 (± 1.96),3.50 (± 0.54),4.94 (± 0.24),4.26 (± 0.69),3.00 (± 0.00)
